label,NECTIN2,SLC41A1,SETD1A,BCKDK,PCGF3,USP8,MED12L,CCSER1,TIAL1,HIP1R,RPL13AP3,MIPOL1,MCCC1,TMEM229B,FCGR2A,KTN1,GAK,SLC25A44,RBMS3,ARHGAP27,NSF,WDR41,KANSL1,TMEM175,UBAP2,LDLRAD4,MUC12,MAP4K4,FAM47E,PKP2,ARHGEF2,PMVK,LRRK2,TEKT4,RAB29,WNT3,BAG3,CC2D2A,PLPP4,IRS2,PITPNM2,IP6K2,SPATA6,KNTC1,RILPL2,KRTCAP2,ELOVL7,CCT3,DLG2,GPNMB,TRIM46,SCN2A,FBRSL1,BIN3,ITGA8,KCNN3,ASXL3,SYT17,SPPL2C,PIK3CA,ITGA2B,HLA-DQB1,SNCA,CDC42BPB,P2RX5,ITGAE,PBXIP1,SV2C,SLC18B1,PARP9,RIMS1,FASN,RORA,PDLIM2,SEMA4A,CCDC85A,MED13,RIT1,DGKQ,DYRK1A,TPRA1,KPNA3,SPPL2B,SCARB2,STX1B,KLHL7,CTSB,HLA-DRB1,WDHD1,FYN,GALNT9,LINC02210,ASH1L,SYT10,RIT2,STK39,COMMD1,CARS2,DCUN1D1,ZNF608,DDRGK1,VAMP4,SEC23IP,RPL10,CNTN1,SYT4,TMEM163,INPP5F,HEATR6,NUCKS1,MTF2,HLA-DRA,LZTS3,NDUFAF2,MYLK2,RNF141,CLCN3,LMNA,SIPA1L2,SLC2A13,ITPKB,GPM6B,DNASE1L1,TBC1D5,LAMTOR2,SH3GL2,NOL4,CAMK2D,MAPT
21,0.343198403806121,0.5187049777293155,0.5710071942782825,0.4156351358914485,0.6025465556468602,0.4152162285589812,0.4981759797049159,0.5610857317980863,0.613908743678175,0.4336121845449749,0.5352534159019245,0.3886627148299402,0.7281986972942058,0.5889888305692197,0.3318951616674103,0.3747079273502525,0.5792303059283151,0.6789191072412667,0.39870961621743,0.4725091016149944,0.6183272130928331,0.5673002008171476,0.4705113966661535,0.4888999052025959,0.5930998264142526,0.621367176147249,0.4294673383508258,0.4666128338008268,0.5755412331553078,0.5327396913792296,0.7101976965598031,0.382037249452821,0.6305627108829289,0.5420086238375873,0.3022214972657024,0.4772189317671524,0.2917756160694883,0.4093679857260555,0.3281078662723764,0.2994750590917185,0.668395476686907,0.5877760898053492,0.4594464730506423,0.5287305163140269,0.4506929104098721,0.3390647729587239,0.5488741106395779,0.6760722506436547,0.5976114832126661,0.4285111437667567,0.4401841044072296,0.5911026562581452,0.730976873311187,0.5827188568410036,0.5320011432458771,0.28064329050104,0.6083871794314023,0.4028377152199998,0.4191930252799762,0.4758440656218274,0.5517452597998977,0.5262025740208446,0.6917855671376888,0.423545684641214,0.5328817842557779,0.7078539717468075,0.3369369127194381,0.5476954024893883,0.3532463285268517,0.482848853190807,0.5437452800937522,0.4850237771671904,0.6560885909995743,0.4548504338553126,0.4360878674806878,0.5561235230307932,0.4300623739918801,0.4096070542933751,0.4197195496855717,0.6450082414718811,0.5977269562667601,0.3090984213702056,0.4700071021529446,0.3929163278207219,0.5620503869882192,0.4832322950794854,0.7195074624771097,0.5338606256215954,0.436787684016815,0.3908839522010888,0.723773148261678,0.5960539192038848,0.6506905557370141,0.4081824804767684,0.5686055844099067,0.6093022087144154,0.6596584397108106,0.4705333949075416,0.4950132290450111,0.3405347834247365,0.6519981354517546,0.6377597621487764,0.395177443601218,0.6429442542131374,0.5044334368475469,0.3428502624351777,0.6044953987045594,0.5258268079960812,0.5706120126249062,0.3273156039328604,0.4305735910661877,0.4944671683031749,0.6481821839783982,0.4133974591781078,0.5141611662238352,0.4383349824053428,0.2723874588146026,0.3408722973039844,0.5787535786329853,0.4438299825184176,0.3681377918252528,0.4207657114002781,0.5736349076325756,0.5113985787676901,0.5155628072202929,0.7315454294491094,0.5630852150026352,0.3724797056666728,0.7160079971532025
22,0.4339763186058435,0.5021039738820993,0.5508909495151656,0.6044552531355816,0.6206467326812208,0.3714184722648926,0.5467367531923689,0.5508832600542889,0.5438717022635914,0.5021439017903422,0.5754125102850185,0.4318612832913017,0.6665760646652034,0.4415257600503116,0.3641886115793621,0.3377855171659536,0.5831438670568054,0.6483444051046998,0.4052785352338913,0.3936878318842681,0.6226100762312864,0.6373359358440741,0.4292253414125809,0.5566327343133209,0.5397763925852264,0.5563004802384093,0.4672413771344489,0.4452603320908656,0.6091542411411487,0.5044454429457108,0.6183104270700268,0.5338949676091793,0.5935756410409117,0.3849550403437536,0.3757687016391851,0.4704486835689951,0.3169745227934261,0.4737617617785385,0.3745288539266246,0.3794168475884513,0.7394273519113396,0.442000934766207,0.3504166351193223,0.5229246073312942,0.6762847395653435,0.2934905119810302,0.5276694974257752,0.5752498504797838,0.6936691268017952,0.5119079392110586,0.3929979699084609,0.6913270404519031,0.7777509260145717,0.4849629636365564,0.6080780710326685,0.449773276343488,0.7259798618490959,0.6634021730537641,0.488111606989111,0.3875117620960531,0.4859051691475507,0.4564544588956741,0.8058464322232863,0.5808367008899773,0.5648999360594691,0.5690892182885803,0.4447096148436469,0.3334227268991967,0.4961065295903759,0.453601341881549,0.602305163203281,0.5223985676274648,0.4560791066230021,0.4315983622573631,0.6321301919141488,0.5621005539906556,0.434571094274341,0.4844402602267212,0.4003642282923302,0.6537986860564146,0.5071094320400916,0.4163959638346341,0.4306385583243499,0.4458329259478321,0.4772571033308422,0.4900124433334775,0.6286275174855881,0.4479097063595141,0.3795248419499569,0.4164991811111513,0.737846809010696,0.5809212736485472,0.5314751552930833,0.6173974088128693,0.5666098969425656,0.6328234634739359,0.5016543834964513,0.494430646677472,0.5214001611412353,0.3757329972628864,0.694806653243844,0.5242223433477844,0.4123692322289233,0.5797259688374105,0.6361687983294795,0.4982043338590111,0.550446338247585,0.386569395986113,0.5062240822805143,0.3994227300392538,0.4190921875978448,0.4404411861809713,0.6017701386948723,0.2908880130666714,0.3815249200654866,0.4521399956738318,0.3523043910644059,0.3563040226800812,0.4276436286377692,0.5538374978794196,0.4041240329878636,0.5779174895001266,0.6469792440384953,0.482795385755639,0.5495708058311801,0.7033177102234115,0.6917815683375346,0.5619529173607473,0.777306247856068
23,0.4326776601674021,0.5426269957935276,0.6016218441246242,0.5784154844928134,0.5489782007920484,0.4256556178630532,0.5306023944159314,0.5760490140464727,0.5745906130876245,0.4465568631922709,0.4746413466322406,0.4499094487256114,0.7049710671263245,0.6314186218286816,0.3388972558749108,0.3638146848577979,0.5958476203148941,0.6783151089477584,0.4352480334898218,0.4159356031848536,0.645536361981354,0.587080738446734,0.3958788977177321,0.4822893209264896,0.5230407780483692,0.6258348503633374,0.4772935489477574,0.4735991400744773,0.563574291031426,0.4596577015566476,0.7006944661496539,0.4488405277409548,0.5238534377637448,0.6004744657652866,0.4069362336913623,0.3529843749026753,0.3331675102546572,0.4742457546953484,0.3259664173498528,0.3942066516709963,0.65952493894312,0.5195550995519931,0.4513025054454225,0.5542521045529228,0.5078840777520549,0.3893025168938351,0.5577621320782405,0.6614891431312823,0.6153490101648964,0.5687761652797411,0.4290732506881157,0.5873018125210846,0.6666654151985694,0.5632183942020542,0.7036522379005378,0.3349498921345711,0.5873214501378391,0.5282818652253555,0.3899440387999494,0.4517922784928661,0.5306683029016752,0.4680412985810937,0.7077809700205863,0.4747708407401759,0.5797329305929618,0.6638255967952552,0.4056525087175471,0.5843448210694814,0.3747295063312418,0.5016422589498033,0.5519419261218064,0.5312433348535962,0.4837494370393447,0.5366913190277152,0.4356504337721017,0.5884296294446966,0.4032714558969278,0.5275256790492583,0.4356513788257505,0.5869711001716568,0.6076967547962719,0.3633995827037932,0.4867375521080658,0.4139783255445876,0.565338358716983,0.4412477503502724,0.6992132314011564,0.4783207895027704,0.4017815490216354,0.3962085795246692,0.7616839726505593,0.5397017515875269,0.6015803844812272,0.3324491151850968,0.6712151601577161,0.6884579977486981,0.6294635023820365,0.5194551109784009,0.4502206116540154,0.3261199340443577,0.6625350445534995,0.5693722960610768,0.3708864226650084,0.5925559055170991,0.5505832621979848,0.4355298898756732,0.5658162050579091,0.4971174645465692,0.5161430490005271,0.2944508836456882,0.3709200814076211,0.4782001343968254,0.6161991884233702,0.430308487900218,0.587893729707016,0.5040154241670439,0.3137217777934454,0.392856285447682,0.5519576786976396,0.4798285492111615,0.3980684812195273,0.4968268535010293,0.6412472802196899,0.5467007109086366,0.6297319152624367,0.7241330931609276,0.5449208865233189,0.3514598415407972,0.698404383133533
24,0.4255674336567982,0.4766749837280983,0.5667209578069977,0.5154764517856733,0.5427444730862797,0.4159955724388731,0.5959091066220756,0.6631111418152177,0.5722834013189475,0.3813147072058191,0.4636744772103428,0.4903442495903141,0.641335750145782,0.4772142748455426,0.2596229177386853,0.3797498746688754,0.5972411080359221,0.6554102928312494,0.396117887093157,0.330436436378682,0.4947729790881031,0.4584408014522451,0.4485506671394527,0.430592992977949,0.570840433818309,0.4819236098415939,0.3690150158457556,0.4407735907225563,0.5996566748000491,0.5215501025609472,0.6780493908158204,0.4871437648497729,0.6826253170791338,0.5169599829042067,0.3424772476720534,0.5582069638916086,0.2785187634196437,0.4398397470841302,0.3102106317073492,0.4084535184212267,0.6666716564665428,0.5059801433203054,0.4368193642009215,0.5813408271369883,0.5644454250080958,0.3494103362831154,0.480088721982509,0.5568848111278745,0.5996297372814191,0.5285891362002734,0.4458170335378774,0.7150134162461749,0.7491327567850387,0.593393148437703,0.558377164266334,0.3788556059439045,0.6900609666860656,0.50144935568556,0.3442072372638292,0.5040222590556674,0.6787733029203085,0.3943728271898198,0.7211680977429703,0.5042130383199502,0.587633084384483,0.5784418433509754,0.4124653967195082,0.464803735165432,0.4359400231430533,0.44555227243166,0.5705680803485941,0.5140955515134455,0.6048724654326988,0.4688232680018694,0.3852474791798048,0.5545631407958749,0.4984184830692462,0.4118501724022305,0.3782422464777935,0.6117058858964485,0.5481486299589257,0.3349283431671632,0.4449837084695713,0.4079825668809785,0.6143470390537437,0.4529448870703632,0.6607456424815746,0.3425650934031364,0.5113988417565792,0.3687882446400652,0.7471910218263846,0.6816948870203278,0.6420116147578261,0.5178826347443191,0.438826218345114,0.4786225242810151,0.5688900877783182,0.600879497064138,0.4370961169405756,0.3634094779464242,0.6879888500367896,0.5575027238858251,0.4129313388949598,0.569758122150725,0.5362660875808641,0.444378034907941,0.4597249569942311,0.4715831254745857,0.5322270286297668,0.3655270638188728,0.5624254235984337,0.3542007136394985,0.6842915341753133,0.4157799669097912,0.4556253927485189,0.421541967666107,0.358702239567317,0.3370717856792526,0.5537744969888542,0.5149824881360017,0.3669515458901128,0.4819600024514553,0.5601663053313662,0.5609959306023656,0.5722672269812205,0.713877842501776,0.6773644335695826,0.4816969463089918,0.7365848879967772
25,0.5480785245361285,0.5555846713907208,0.5094857211433964,0.6752038585940414,0.6365522021724427,0.2776034748751559,0.5401710676408497,0.5045905653846378,0.5191995486721547,0.4810540299023393,0.6441183112699628,0.3549054157327858,0.6040588603541909,0.3011078734920973,0.3775037490653846,0.3103357207487686,0.5949531493223849,0.6423570916015594,0.3680990520652139,0.3502183151325831,0.4909169836369613,0.455334427371173,0.3214477355586347,0.4314017415840547,0.7047207964588736,0.4492246318439217,0.3988809851922286,0.4496531629168576,0.7199337448218731,0.4822851624956246,0.6043373767095886,0.6821143480440813,0.5129568304058768,0.3024040620655524,0.3981808327417819,0.3708709298568677,0.3751891959378033,0.5578439270087713,0.4605547734534538,0.3860047351040532,0.8282460878823783,0.4302811226903386,0.3473222540865638,0.6087706644258373,0.8252525603026571,0.2818186638918336,0.3893224547250411,0.6087697167547657,0.7252467467801617,0.5925098227367996,0.3433518929785431,0.7399631104302179,0.7823771585711435,0.4891244877217775,0.5445207621105761,0.5687458726531925,0.8481744932188092,0.7386969037444912,0.4177144151995733,0.3001802886891041,0.4416148738295782,0.4877913426317515,0.8660553139965753,0.6011985406825029,0.6993643769742244,0.6437804963129169,0.6394964340141487,0.1829049862994758,0.4708888614922186,0.4758052775776867,0.6225085974900972,0.5059876662821835,0.3544056593888956,0.4706114319858603,0.7294249375855334,0.6473109676023845,0.4062823972973921,0.5095652253035217,0.3830446067567153,0.7157939931082867,0.5657427079074754,0.4391101762552756,0.4184957834133273,0.3886310528109551,0.4244111352624289,0.4964817946984952,0.5429431942111039,0.4559216500510597,0.4818925329778077,0.4924998177676795,0.7106649920314627,0.5103824342902527,0.5651199208853779,0.7902435097024814,0.586861819038376,0.5250886373015575,0.5509700622718446,0.4990643780159454,0.3542942412786982,0.4360829288777565,0.8249364468239557,0.5606721938514415,0.4020867838198044,0.6316780334987324,0.7698967034463724,0.5005990332539275,0.5094732884988064,0.3072314008544423,0.4254245605710599,0.3779918621340131,0.4670787053690803,0.533753517392097,0.5490936480550924,0.2680650976251045,0.3384509533904111,0.4300182669756119,0.2458882418904197,0.3589918563921923,0.485421879089168,0.5607751457441654,0.4378706791076314,0.649217619911633,0.6309737559109254,0.5344000575151312,0.5980799437993908,0.7305945389762719,0.8237010550550913,0.6425285971341063,0.769028306625215
26,0.4412640646369529,0.4603070945863662,0.639037991380757,0.6773622091650976,0.566251924869682,0.316299701901889,0.6338715138508664,0.5935483438650221,0.5234145032677877,0.3508529489963659,0.5232928571579841,0.3832455211188889,0.6556171029469218,0.4233914480721683,0.3285590982575362,0.3625203334216081,0.5829908914399686,0.728239764194889,0.3585309831264634,0.2893823102459859,0.5187478071494488,0.4592627321867474,0.3883792175072478,0.5011715719742432,0.5648863540454894,0.4870460806408607,0.4749118907399332,0.3953906595731531,0.7204246150360948,0.4911680209924179,0.6745485102993002,0.6000076715018865,0.5573089442302326,0.4334716718127371,0.3423470945318694,0.3556625752004862,0.2841672159947992,0.4802982823584855,0.3294494426599337,0.3502805184405693,0.714219813225592,0.453200468056905,0.3943467919366222,0.6129981900278317,0.6805485076277965,0.4021687497113682,0.4116540928593024,0.6066556321590957,0.6333280975283838,0.6343054394583492,0.3843835455036832,0.7569468445937426,0.717763827127949,0.6119540578241972,0.5361892581092361,0.4690937661405348,0.748897800205934,0.5547801101646238,0.4110099447921507,0.4218328678802246,0.6379977500352009,0.4286135843331711,0.7876733729368511,0.5590041996173339,0.668234746195973,0.549214866762351,0.4276779513202352,0.2726551153375898,0.3657034391769764,0.4306957628853105,0.5936861915015129,0.542578735502761,0.4430239734802821,0.4333088509651808,0.4909970651307789,0.6578866212831627,0.4527727077038961,0.4427874501453563,0.4211060418172698,0.6504493241355493,0.5982654676253625,0.2976097695968276,0.4308134033015515,0.3615013469361714,0.526186298017011,0.4276720545946263,0.6950962879484468,0.3848401042846288,0.443524705595713,0.3848951265019347,0.7968034710315169,0.547727041000111,0.6264048300989998,0.5807508372386464,0.5955867069072196,0.5071475845143897,0.6370590925743783,0.639014037862525,0.3745424889273205,0.380838179842392,0.7935288688744911,0.6132988934908639,0.3788414613891848,0.5731502263831196,0.6813430689326792,0.5113969372084232,0.4418254527069939,0.4301945943348116,0.5269014655027459,0.3581254038189825,0.5331748920864906,0.4028781725781654,0.6688249047771119,0.3552333987277946,0.47799287366063,0.4399101313421097,0.3264992653201248,0.4013607104478607,0.5422871104441834,0.5734485390759504,0.3675914691089785,0.6331909938270807,0.5286676431603207,0.5533761438544674,0.5826798586326446,0.7370351322940133,0.7773082313261207,0.5474130995250094,0.6787141160118216
27,0.4617958863145149,0.5379461103914425,0.5534380704072029,0.689465458594294,0.570122435839528,0.3874001063615788,0.608247731562687,0.5936671141380373,0.5349023815581161,0.4267364326173637,0.4892129636674507,0.426750212889349,0.629854505642313,0.4888720536797317,0.3374376579983784,0.334941000341253,0.5992520737966732,0.7055582844506304,0.378374128137885,0.3611335473449632,0.5907433361062487,0.5282887553853067,0.3499549332249579,0.4702387655937014,0.5788841570497804,0.5351025980573417,0.3927246761493068,0.4225823845388741,0.6466500787451895,0.4559352004627758,0.649437487389345,0.5793063192380596,0.54473048566126,0.4973562937730741,0.4043758250113967,0.3423668886936252,0.3171167642941996,0.5192688656044281,0.3620783624846266,0.4256939090812818,0.7156251098867185,0.3883797192004896,0.4038820042992758,0.5544734005117967,0.6777950080197641,0.3806077892387166,0.4453004894552468,0.6203008857882643,0.6806918793763819,0.5963971412673886,0.4097936858835341,0.7186426250169761,0.7001797299707017,0.5294901167020455,0.6243875129262456,0.4605527524664762,0.7023374937336544,0.6408970683657852,0.3734384025560993,0.442598564650287,0.5810540073405899,0.4218622501897186,0.787419129687925,0.5840869133044718,0.6622986611901406,0.5639765536118911,0.4689673438073629,0.3754367509099126,0.4362642668458026,0.4745050134624218,0.6352298610089425,0.5500475319153845,0.4457546123471581,0.4630276455071172,0.4996444568848721,0.6453041019886583,0.4333295315612888,0.5061643122429887,0.4260454314181021,0.6285295558604886,0.5469360989523802,0.3748835441065614,0.441985248510688,0.4285101085854862,0.5487081687565848,0.4460749089753855,0.6606957794608921,0.4101681708092987,0.4760031116157119,0.4319606059878216,0.7666843748731247,0.5627850438542193,0.623754166860511,0.5379405216139256,0.6769782100872644,0.623274874602798,0.5964841003680078,0.547729137011716,0.4246986718817818,0.3759961718843362,0.7630102424471302,0.546878948166126,0.4006261825587691,0.5833949648050858,0.683859416648051,0.551871688542263,0.4925962270677324,0.4265355352867586,0.452187032861244,0.3832352145730129,0.4545836296102577,0.4228307998708898,0.6098031887933691,0.3760136433318923,0.4740552072527664,0.483198014079514,0.365509203046241,0.3949096419757421,0.5156267861817299,0.5706888474872208,0.3769554018603427,0.5922448885125332,0.6234253438747965,0.5530400972980615,0.6285225581394728,0.7089254873938157,0.7142806508044809,0.5343850099563833,0.7189848359559426
28,0.3979835525965177,0.5071928892056984,0.5770150914034423,0.4741323417570099,0.5539973702422829,0.4215395875454533,0.5957996453714868,0.6681597716147315,0.5947018065118714,0.3576382077862131,0.5063192198473537,0.4532132820593342,0.6492172717404827,0.5533512212307471,0.2826734493461857,0.360466619765951,0.575586479461783,0.6488510854733259,0.3906615407447559,0.3766505910366417,0.5519933908859201,0.4504846612740956,0.4123285271478561,0.4463184443697627,0.5810371720429278,0.466693553285088,0.4532439942011709,0.4223310070280053,0.5750665507181288,0.5228957389436778,0.6598341180515148,0.4871746167955206,0.6691510638889976,0.5161850061295427,0.3379928567131597,0.5185549052783115,0.2746160262189193,0.4459906221779031,0.3120995114590696,0.4567046716737187,0.659584747645582,0.5121582223260627,0.4240555682240409,0.5444957080385423,0.488562875349517,0.3733269240542206,0.4340470712888543,0.5814440144320624,0.5987697558314692,0.5346476465097865,0.3968149861505252,0.6905927827476219,0.7463982297114354,0.6041288051041692,0.4656899341146232,0.3627978666415765,0.656329589588652,0.4377720359295487,0.3945834900630749,0.5471694730422038,0.6421858210684211,0.374562380518503,0.6868826491563955,0.4676541060745907,0.5576472550026578,0.5889912137267858,0.3716929997558955,0.5329549042770448,0.4456203443504867,0.4418979693865071,0.6148957816638764,0.506706428017609,0.6298246325622624,0.4721317153352949,0.3978391792701214,0.5696717882216831,0.4886712123628979,0.3902266041698534,0.4140700211553492,0.6293123099166892,0.5721635519943581,0.3678239857156459,0.4330392228826005,0.4203966987902574,0.672062804991102,0.4747077253252125,0.6602155711692413,0.3652747890520612,0.5473647959157433,0.3801786493248116,0.7503537737164615,0.6544018279925665,0.6744252178628315,0.4376587604779909,0.4166167270916694,0.5155091682117807,0.6183764644951202,0.5446906877682519,0.4329053279912188,0.3655990507739253,0.702531599290302,0.5326942194144592,0.4046777137999525,0.6210509434611301,0.5538389028122869,0.4412157257870152,0.5224571295685533,0.5250364332267938,0.4827655361573376,0.4126135671610038,0.5292587168166997,0.3618016081375612,0.7002682248293605,0.4384839306773401,0.4676173593517349,0.4134508561263348,0.360048197128572,0.3100755671223198,0.5457867113919445,0.4949275440915464,0.3696015171317254,0.4369974496384016,0.5850761701449598,0.5137750544052171,0.5501262276764853,0.7242960752141214,0.6378721307341315,0.4771568178202889,0.7250308450787554
29,0.4373440303050739,0.4348493806000562,0.5457504296102239,0.6071060827704766,0.5916041933590183,0.3421245102564705,0.518094389386655,0.5274978961760934,0.5364863877258206,0.3975072825764539,0.5889151896268586,0.3878932599656471,0.6415036579108672,0.3755141079971827,0.3504893557864211,0.3213582801943476,0.6211717083402871,0.6985032556816448,0.3419010499692377,0.3419887891123842,0.5584468703647208,0.4774307778455759,0.3628685536385762,0.458293015683167,0.6268247671029031,0.456444141698402,0.3932255851474116,0.4403187324817052,0.6562505352687539,0.5568407502289253,0.6465736890585037,0.5989498931705801,0.5616083936857948,0.4311206012507396,0.3116168098838737,0.4458599811129449,0.3122918346498058,0.4911195549026987,0.3645078843965883,0.3713591244415348,0.7698039275237208,0.4389886810996155,0.3525246985481691,0.6014845974269463,0.7281966352950225,0.3409928801322315,0.3860118103070289,0.6100966690815228,0.6870981397874173,0.6426918549564306,0.4099621323823714,0.7481629632351162,0.7426974702461814,0.575695967774957,0.4320907200798368,0.4650465533259962,0.7740082489111938,0.6884450040068236,0.4360311973597535,0.3583322835734785,0.5770658017486375,0.4991034812054364,0.8328991661143433,0.5702689383412297,0.6719577110413749,0.6018023195828858,0.4359562308754843,0.3237708406172444,0.368695368690613,0.4407406495689274,0.5872750043080736,0.5382091283318117,0.4575234228668061,0.3599312037388992,0.6355912878247468,0.6190551489657383,0.4697246859793743,0.4150397744085035,0.3938879036856295,0.6330133420283864,0.5751124912284166,0.3883970810286322,0.44934776461848,0.3715498226372477,0.5300514886104818,0.4317866113516008,0.6340266974789204,0.4464355145385837,0.5064872790062752,0.4666135649310451,0.7057136749408027,0.62008033222893,0.5963503900770061,0.5412339805946389,0.555836749633374,0.4539848365146509,0.635216612476321,0.5345982752058435,0.3940083669483847,0.3977666903523417,0.7989691735254253,0.5500086490894676,0.406891208366829,0.6062546147346494,0.6919827518188248,0.4555304771708712,0.4390450182597912,0.4062325100117774,0.5426380022145328,0.3531610829751136,0.5352501109278913,0.4786612156239493,0.6228085038054253,0.3606553300838691,0.3740266553966058,0.3836470797102125,0.2949665753339736,0.3736530781505212,0.5180282502579902,0.5372868897546412,0.36246020474869,0.5881474088681464,0.5915833208095761,0.5467750706708516,0.6020606904014081,0.7395696215238142,0.7579250637743654,0.6353410235647518,0.7636863890929821
30,0.3904836537559228,0.5312354428893867,0.5309198002402203,0.4542815236229978,0.5964831209173819,0.3904423881217416,0.5647452463075692,0.5753808992235613,0.5621341458659505,0.4031267781191068,0.5275745232435824,0.3560777170220883,0.6869393873964573,0.4945888720480236,0.2820188487773554,0.3461905833269159,0.6206857884272355,0.6452862850172851,0.3695945926181203,0.4045621041555869,0.5952394646200713,0.4910139363782753,0.3584582876021462,0.4374320344525683,0.6152897075892924,0.5024723975477042,0.4125144137500632,0.4941640730085965,0.5759481011004116,0.5576368255084482,0.6824126393729859,0.4576127360746059,0.6154303609712438,0.3982280090679289,0.3312900798430404,0.4561823307974641,0.3274345859943359,0.4006169863705468,0.3675481322420391,0.3864922627968354,0.7207283371010281,0.4645053773331069,0.405074824363921,0.5589266767217163,0.6189932240675274,0.2749260891398011,0.4286516068669621,0.6505056698333097,0.7020018716829634,0.5964824862303918,0.461284899645033,0.6876557762075669,0.7942620590441024,0.5280638828610094,0.4354615903834988,0.4138064481902404,0.6880933635638359,0.5548122519816391,0.4415849199671166,0.4535626172169817,0.5645169720411337,0.4934433693338692,0.768526156879029,0.5199277020972645,0.615590046208286,0.6624873872921511,0.4343359236523746,0.4306492066592943,0.4492039155747653,0.5064817413811604,0.6457446649115967,0.5297027850973094,0.5818550914207216,0.4373747330985643,0.4984285071806014,0.6176614644888462,0.4105148563160092,0.4609561077773576,0.4125842042993148,0.6819247709022142,0.5596525344724882,0.3335929114018506,0.3989824009626688,0.3956777495104157,0.5761429971307707,0.4586969662750181,0.6505925172369231,0.4587776182466912,0.4497394033023849,0.4643349355934716,0.7106665137845226,0.5697519488800884,0.6669544998049389,0.4337313418605202,0.5484148062003408,0.5107588480716782,0.6040542601514524,0.4607446081616579,0.4424689850993082,0.3631611294126618,0.7555196416833562,0.6011877760412583,0.3616761933688455,0.6539523345805235,0.6311705347884844,0.3708398342917571,0.556507255609827,0.4534787650805752,0.5085573242470751,0.3601999544515328,0.4665654030913339,0.4690222349411894,0.6718740623746408,0.3283943671154077,0.3768905957844521,0.4245458810042352,0.2975808501755493,0.3030452489540334,0.5385479025729499,0.4801700889770808,0.3763636828743284,0.4813537181514702,0.6123836998671494,0.5653548086857805,0.5834081210040865,0.7200704304024584,0.6719798976331784,0.5091498746685639,0.772349788222651
31,0.4081441122477255,0.6149557294371651,0.487343066791162,0.6339865587619642,0.6070962584025538,0.2579949982834703,0.4832224243652943,0.4397745098713251,0.7843671656500227,0.780985059843584,0.6244557379656794,0.3686244381121428,0.6160325218484846,0.3059468663746833,0.5103436232551681,0.6306656943616047,0.5439407206349047,0.736043731780566,0.3052872731933296,0.3547565861335088,0.2668161983225107,0.3722150313592624,0.5691724965226416,0.5079330294179324,0.5425942416076719,0.749605937261119,0.4029235294242438,0.849547318240427,0.6767030420470354,0.4510184844766265,0.599838413364241,0.4695783625140509,0.4323102896022255,0.3372714076452462,0.4905235035099221,0.2532456315545167,0.295206477076185,0.5915804677140039,0.2517054658684486,0.4547444264724938,0.7055722305996974,0.626123209099619,0.5270737042438894,0.5954974968564951,0.5969600870146659,0.5299951192644403,0.5496663117853987,0.5153464851362052,0.7331050981867241,0.5559406872538469,0.3763605486183259,0.6576712827757912,0.8412012874599103,0.471589093671812,0.5275506750393208,0.6663687393432132,0.7096526573404675,0.5520607467277101,0.46433341477336,0.3408113041370564,0.5654150944866012,0.4754879687263064,0.731905632010889,0.7956945181414835,0.4649702330217152,0.4774923043754785,0.2865761917074635,0.2097073642975521,0.3405554702509445,0.4599020515063781,0.4670853637898894,0.6410472773269207,0.3838416390882987,0.2383031508306351,0.5072536499361434,0.5683550725806985,0.8347956057889209,0.4921774978659584,0.3716608301234607,0.4150239717166233,0.5582016710853931,0.2851422234433909,0.7341062182378113,0.675777351545404,0.3791358603648291,0.2535890833090667,0.3511699329409726,0.4728563866560962,0.5392480872374277,0.693410854380799,0.7741019615255951,0.6774945659762289,0.535414195248343,0.4793690117513526,0.3854546657838949,0.598910002064892,0.5373587016047614,0.7799715707059628,0.4938042275564452,0.7290361043150415,0.7612742342892195,0.2773679231165996,0.3642900260712422,0.6295982081034092,0.4723381843361043,0.3910569467867825,0.1863190284925123,0.3010659440744682,0.5884166677646339,0.5662465050765535,0.6976789339816536,0.4696108662509136,0.5306368344976055,0.3183663223749797,0.3968752713749158,0.6275442705623975,0.4079158203469575,0.8512393850384501,0.3338839178950908,0.3873294993806783,0.5954852618647843,0.8359992681184398,0.3158344269062882,0.6671867022124315,0.2246103364001427,0.6821822182319074,0.630589411212703,0.6572875266626508,0.6884382624011859
